destination,price,duration,features,product_type
chennai,42990.0,2 nights,"ITC Grand Chola - Deluxe Room with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.8/5 | Includes: Kids Club, Airport Shuttle, Fitness Center, Free WiFi",hotels
banglore,3873.0,2h 35m,SpiceJet Kolkata non-stop CCU → BLR,flight
cochin,9254.0,38h 20m,Jet Airways Delhi 2 stops DEL → IDR → BOM → COK,flight
goa,3333.34,4h,Scuba Diving at Grande Island with PADI Instructor,activity
new delhi,7013.0,24h 50m,Air India Banglore 1 stop BLR → VGA → DEL,flight
jaipur,991.5,2h,Traditional Block Printing Workshop (Take Home Kit),activity
hyderabad,5755.0,1h 30m,IndiGo Mumbai non-stop BOM → HYD,flight
banglore,3244.0,3h,Pub Crawl in Indiranagar & Koramangala,activity
cochin,14323.0,7h 45m,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
rishikesh,1403.06,2h,Meditation & Yoga Retreat by Ganges,activity
jaipur,642.01,1h 15m,Sound & Light Show at Amer Fort (Evening),activity
delhi,587.02,2h,Shopping Tour at Dilli Haat,activity
cochin,16079.0,22h 5m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
mumbai,30869.0,1 nights,"The Oberoi Mumbai - Suite with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Airport Shuttle, Free WiFi",hotels
banglore,1689.7,2h,Microbrewery Tour with Tasting,activity
cochin,13292.0,21h 35m,Jet Airways Delhi 2 stops DEL → IDR → BOM → COK,flight
varanasi,793.01,1h 15m,Silk Saree Weaving Factory Visit,activity
banglore,21279.0,1 nights,"Taj West End - Superior Room with Half Board | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Kids Club, Fitness Center, Garden, Business Center",hotels
mumbai,53459.0,3 nights,"Trident Nariman Point - Deluxe Room with Full Board | Rating: ⭐⭐⭐⭐ 4.3/5 | Includes: Free WiFi, Airport Shuttle",hotels
udaipur,555.99,2h,Evening Cultural Performance - Folk Dance & Music,activity
mumbai,48785.0,3 nights,"JW Marriott Mumbai - Garden View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐ 4.4/5 | Includes: Business Center, Swimming Pool, Room Service, Restaurant",hotels
chennai,57645.0,5 nights,"Hilton Chennai - Standard Room with Half Board | Rating: ⭐⭐⭐⭐ 4.2/5 | Includes: Swimming Pool, Kids Club, Room Service",hotels
rishikesh,1550.02,2h,Meditation & Yoga Retreat by Ganges,activity
cochin,10877.0,10h 30m,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
varanasi,1368.23,2h,Sunrise Boat Ride on Ganges with Photographer,activity
mumbai,80184.0,4 nights,"JW Marriott Mumbai - Pool View Room with Full Board | Rating: ⭐⭐⭐⭐ 4.4/5 | Includes: Kids Club, Garden, Bar, Business Center",hotels
hyderabad,12650.0,1 nights,"Park Hyatt Hyderabad - Mountain View Room with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Room Service, Terrace, Kids Club",hotels
kolkata,424.29,1h,Kolkata Tram Heritage Ride,activity
mumbai,1699.13,3h,Street Food Crawl - South Mumbai Specialties,activity
banglore,4174.0,2h 30m,SpiceJet Kolkata non-stop CCU → BLR,flight
cochin,11789.0,7h 20m,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
mumbai,160844.0,14 nights,"Novotel Mumbai - Lake View Room with Full Board | Rating: ⭐⭐⭐⭐ 4.2/5 | Includes: Swimming Pool, Business Center, Bar, Garden",hotels
jaipur,586.88,1h 15m,Sound & Light Show at Amer Fort (Evening),activity
delhi,2096.3,3h,Old Delhi Food Walk - Chandni Chowk Special,activity
ladakh,1670.65,2h,Camel Safari in Nubra Valley (Double Hump),activity
cochin,1911.27,3h,Kerala Seafood Cooking Class,activity
mumbai,298607.0,10 nights,"Taj Mahal Palace Hotel - Deluxe Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.8/5 | Includes: Room Service, Conference Rooms",hotels
banglore,10844.0,24h 55m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
goa,10935.0,1 nights,"Kenilworth Resort Goa - Mountain View Room with Room Only | Rating: ⭐⭐⭐⭐ 4.2/5 | Includes: Airport Shuttle, Terrace, Kids Club, Free WiFi",hotels
jaipur,27065.0,1 nights,"Rambagh Palace - Garden View Room with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Bar, Room Service, Swimming Pool, Conference Rooms",hotels
cochin,0.0,7h 10m,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
kolkata,1151.22,2h,Howrah Bridge & Flower Market Walk,activity
cochin,5054.0,4h 35m,IndiGo Delhi 1 stop DEL → HYD → COK,flight
hyderabad,61291.0,4 nights,"Park Hyatt Hyderabad - Superior Room with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Swimming Pool, Restaurant, Spa, Bar",hotels
hyderabad,855.89,1h 30m,Golconda Fort Sound & Light Show,activity
new delhi,7305.0,2h 55m,GoAir Banglore non-stop BLR → DEL,flight
delhi,1755.67,3h,National Museum Guided Tour,activity
cochin,821.14,2h,Kathakali Makeup & Performance Session,activity
banglore,35717.0,2 nights,"JW Marriott Bangalore - Superior Room with Full Board | Rating: ⭐⭐⭐⭐ 4.5/5 | Includes: Airport Shuttle, Room Service, Business Center, Terrace",hotels
banglore,9920.0,27h 40m,Air India Kolkata 2 stops CCU → GAU → DEL → BLR,flight
ladakh,2573.01,4h,Mountain Biking in Leh (Professional Guide),activity
cochin,6723.0,15h 20m,Multiple carriers Delhi 1 stop DEL → HYD → COK,flight
varanasi,0.0,1h,Evening Ganga Aarti Ceremony at Dashashwamedh Ghat,activity
hyderabad,2227.0,1h 35m,IndiGo Mumbai non-stop BOM → HYD,flight
manali,3101.59,1h 30m,Paragliding from Gulaba with Video Recording,activity
delhi,4319.0,2h 50m,SpiceJet Banglore non-stop BLR → DEL,flight
delhi,2068.95,3h,Old Delhi Food Walk - Chandni Chowk Special,activity
cochin,5733.0,5h 45m,IndiGo Delhi 1 stop DEL → BLR → COK,flight
kolkata,3597.0,2h 15m,SpiceJet Chennai non-stop MAA → CCU,flight
goa,53783.0,2 nights,"Park Hyatt Goa - Family Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Business Center, Beach Access, Bar",hotels
chennai,15677.0,1 nights,"Park Hyatt Chennai - Sea View Room with Half Board | Rating: ⭐⭐⭐⭐ 4.4/5 | Includes: Fitness Center, Conference Rooms, Terrace",hotels
delhi,7229.0,2h 45m,Jet Airways Banglore non-stop BLR → DEL,flight
udaipur,1466.37,3h,City Palace & Museum Guided Tour,activity
kolkata,1034.15,3h,Victoria Memorial & St. Paul's Cathedral Tour,activity
kerala,6939.07,8h,Backwater Houseboat Cruise with Kerala Lunch,activity
banglore,14571.0,7h 5m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
cochin,5177.0,26h 10m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
jaipur,81081.0,4 nights,"ITC Rajputana - Sea View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Beach Access, Free WiFi",hotels
banglore,13067.0,18h,Jet Airways Kolkata 1 stop CCU → DEL → BLR,flight
goa,4387.18,4h,Scuba Diving at Grande Island with PADI Instructor,activity
cochin,5117.0,23h 40m,Air India Delhi 1 stop DEL → MAA → COK,flight
cochin,0.0,23h,Air India Delhi 2 stops DEL → CCU → BOM → COK,flight
delhi,3311.0,2h 55m,SpiceJet Banglore non-stop BLR → DEL,flight
goa,46452.0,2 nights,"W Goa - Garden View Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Free WiFi, Business Center",hotels
cochin,12373.0,26h 35m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
hyderabad,12669.0,1 nights,"Novotel Hyderabad - Sea View Room with All Inclusive | Rating: ⭐⭐⭐⭐ 4.1/5 | Includes: Bar, Terrace, Kids Club",hotels
varanasi,547.09,1h 15m,Silk Saree Weaving Factory Visit,activity
goa,27433.0,3 nights,"Novotel Goa - Garden View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐ 4.1/5 | Includes: Swimming Pool, Free WiFi",hotels
delhi,386229.0,7 nights,"ITC Maurya - Presidential Suite with All Inclusive | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Parking, Terrace, Fitness Center, Free WiFi",hotels
cochin,7845.0,9h 30m,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
delhi,7229.0,2h 45m,Jet Airways Banglore non-stop BLR → DEL,flight
agra,9334.0,1 nights,"Courtyard by Marriott - Sea View Room with Room Only | Rating: ⭐⭐⭐⭐ 4.2/5 | Includes: Beach Access, Airport Shuttle, Parking",hotels
banglore,10844.0,23h 50m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
banglore,9187.0,17h 45m,Vistara Kolkata 1 stop CCU → DEL → BLR,flight
agra,1655.38,3h,Sunrise Taj Mahal Visit with Skip-the-Line,activity
rishikesh,4740.82,45m,Bungee Jumping at Mohan Chatti (India's Highest),activity
goa,2524.86,2h 30m,Parasailing at Calangute Beach with Safety Gear,activity
hyderabad,8040.0,1h 30m,Jet Airways Mumbai non-stop BOM → HYD,flight
chennai,36707.0,2 nights,"Taj Coromandel - Standard Room with All Inclusive | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Swimming Pool, Terrace, Business Center, Free WiFi",hotels
new delhi,7664.0,30h 15m,Air India Banglore 2 stops BLR → CCU → BBI → DEL,flight
jaipur,2487.56,6h,Private Jaipur City Tour - All Major Attractions,activity
hyderabad,4784.0,1h 25m,IndiGo Mumbai non-stop BOM → HYD,flight
hyderabad,45181.0,3 nights,"ITC Kohenur - Executive Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Free WiFi, Fitness Center, Conference Rooms",hotels
agra,10930.0,1 nights,"DoubleTree by Hilton - Suite with Bed & Breakfast | Rating: ⭐⭐⭐⭐ 4.1/5 | Includes: Free WiFi, Swimming Pool, Airport Shuttle, Fitness Center",hotels
agra,1293.49,2h,Marble Inlay Art Workshop (Craft Your Own),activity
varanasi,495.17,1h 15m,Silk Saree Weaving Factory Visit,activity
cochin,1090.03,2h,Kathakali Makeup & Performance Session,activity
manali,1778.87,2h,River Rafting in Beas River (Grade II),activity
ladakh,1925.04,6h,Monastery Circuit Tour - Hemis & Thiksey,activity
mumbai,29723.0,1 nights,"The Oberoi Mumbai - Lake View Room with Half Board | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Fitness Center, Kids Club, Free WiFi",hotels
delhi,837.53,2h,Shopping Tour at Dilli Haat,activity
cochin,9790.0,25h 35m,Air India Delhi 1 stop DEL → TRV → COK,flight
cochin,0.0,6h 35m,IndiGo Delhi 1 stop DEL → BOM → COK,flight
banglore,6117.0,9h 40m,Air India Kolkata 1 stop CCU → HYD → BLR,flight
hyderabad,36867.0,2 nights,"Park Hyatt Hyderabad - Suite with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Free WiFi, Airport Shuttle",hotels
delhi,13166.0,1 nights,"Taj Palace - Standard Room with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Bar, Spa, Airport Shuttle",hotels
jaipur,23483.0,1 nights,"Fairmont Jaipur - Family Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Garden, Beach Access",hotels
banglore,92940.0,4 nights,"ITC Gardenia - Superior Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Airport Shuttle, Terrace",hotels
banglore,0.0,2h 30m,Air Asia Kolkata non-stop CCU → BLR,flight
delhi,113408.0,10 nights,"Radisson Blu Delhi - Superior Room with Room Only | Rating: ⭐⭐⭐⭐ 4.2/5 | Includes: Fitness Center, Room Service, Business Center, Kids Club",hotels
hyderabad,12395.0,25h 55m,Vistara Mumbai 1 stop BOM → DEL → HYD,flight
banglore,334842.0,10 nights,"The Ritz-Carlton Bangalore - Sea View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.8/5 | Includes: Bar, Conference Rooms, Room Service, Fitness Center",hotels
banglore,97751.0,4 nights,"The Leela Palace Bangalore - Deluxe Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Bar, Kids Club, Terrace",hotels
delhi,0.0,2h 50m,Vistara Banglore non-stop BLR → DEL,flight
ladakh,2794.81,4h,Mountain Biking in Leh (Professional Guide),activity
kerala,2051.02,4h,Tea Plantation Tour in Munnar with Tasting,activity
banglore,0.0,7h 55m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
mumbai,11512.0,1 nights,"Hyatt Regency Mumbai - Garden View Room with Room Only | Rating: ⭐⭐⭐⭐ 4.3/5 | Includes: Restaurant, Spa, Free WiFi, Room Service",hotels
goa,1004.79,3h,Portuguese Heritage Walk in Old Goa,activity
jaipur,34142.0,2 nights,"Marriott Jaipur - Garden View Room with All Inclusive | Rating: ⭐⭐⭐⭐ 4.3/5 | Includes: Conference Rooms, Restaurant, Room Service",hotels
jaipur,1286.37,45m,Elephant Ride at Amer Fort with Photo Package,activity
banglore,153476.0,10 nights,"Vivanta Bengaluru - Lake View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐ 4.2/5 | Includes: Parking, Room Service, Spa",hotels
agra,1818.1,3h,Sunrise Taj Mahal Visit with Skip-the-Line,activity
delhi,111380.0,5 nights,"The Imperial New Delhi - Standard Room with Half Board | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Airport Shuttle, Bar, Spa",hotels
kolkata,4332.0,2h 25m,IndiGo Chennai non-stop MAA → CCU,flight
varanasi,0.0,1h,Evening Ganga Aarti Ceremony at Dashashwamedh Ghat,activity
hyderabad,369.0,1h 30m,Golconda Fort Sound & Light Show,activity
jaipur,12679.0,1 nights,"The Lalit Jaipur - Family Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐ 4.1/5 | Includes: Conference Rooms, Swimming Pool, Spa",hotels
jaipur,1923.74,3h,Rajasthani Thali Cooking Class with Chef,activity
banglore,10844.0,6h 40m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
cochin,0.0,13h 50m,Jet Airways Delhi 2 stops DEL → NAG → BOM → COK,flight
mumbai,182967.0,7 nights,"Trident Nariman Point - Family Room with Full Board | Rating: ⭐⭐⭐⭐ 4.3/5 | Includes: Garden, Bar, Spa, Conference Rooms",hotels
mumbai,2595.01,4h,Bollywood Studio Tour with Film Set Visit,activity
banglore,0.0,27h 20m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
cochin,0.0,5h 20m,IndiGo Delhi 1 stop DEL → HYD → COK,flight
goa,53536.0,3 nights,"Park Hyatt Goa - Garden View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Business Center, Garden, Kids Club, Airport Shuttle",hotels
cochin,8147.0,5h,IndiGo Delhi 1 stop DEL → BLR → COK,flight
jaipur,31265.0,1 nights,"Marriott Jaipur - Presidential Suite with Half Board | Rating: ⭐⭐⭐⭐ 4.3/5 | Includes: Beach Access, Airport Shuttle, Business Center, Free WiFi",hotels
banglore,5224.0,2h 35m,IndiGo Kolkata non-stop CCU → BLR,flight
agra,11325.0,3 nights,"Hotel Taj Plaza - Garden View Room with Full Board | Rating: ⭐⭐⭐ 3.8/5 | Includes: Beach Access, Fitness Center, Swimming Pool",hotels
cochin,0.0,21h 20m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
banglore,1773.37,4h,Tech Park Tour - Silicon Valley of India,activity
kerala,1756.8,4h,Tea Plantation Tour in Munnar with Tasting,activity
cochin,0.0,10h 20m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
goa,28749.0,2 nights,"Park Hyatt Goa - Garden View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Garden, Bar, Swimming Pool",hotels
cochin,554.5,1h,Chinese Fishing Nets Demonstration,activity
delhi,102970.0,3 nights,"The Imperial New Delhi - Deluxe Room with All Inclusive | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Business Center, Restaurant",hotels
udaipur,492.92,1h,Traditional Rajasthani Puppet Show,activity
ladakh,2173.37,6h,Monastery Circuit Tour - Hemis & Thiksey,activity
kolkata,446.01,1h,Kolkata Tram Heritage Ride,activity
cochin,11241.0,9h 15m,Air India Delhi 1 stop DEL → BOM → COK,flight
mumbai,1043.62,2h,Marine Drive Night Cycling with Refreshments,activity
cochin,1669.27,3h,Kerala Seafood Cooking Class,activity
goa,20488.0,1 nights,"W Goa - Superior Room with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Parking, Garden, Terrace",hotels
delhi,3919.0,2h 50m,SpiceJet Banglore non-stop BLR → DEL,flight
cochin,6171.0,11h 5m,IndiGo Delhi 1 stop DEL → HYD → COK,flight
delhi,32987.0,1 nights,"The Imperial New Delhi - Suite with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Kids Club, Parking, Airport Shuttle, Free WiFi",hotels
hyderabad,1965.0,1h 30m,SpiceJet Mumbai non-stop BOM → HYD,flight
agra,1146.75,2h,Marble Inlay Art Workshop (Craft Your Own),activity
banglore,0.0,2h 20m,SpiceJet Kolkata non-stop CCU → BLR,flight
cochin,12242.0,19h 25m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
cochin,6416.0,9h 35m,IndiGo Delhi 1 stop DEL → BOM → COK,flight
varanasi,907.75,2h,Sunrise Boat Ride on Ganges with Photographer,activity
banglore,10844.0,8h 30m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
jaipur,59635.0,3 nights,"Fairmont Jaipur - Lake View Room with Bed & Breakfast | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Airport Shuttle, Room Service",hotels
new delhi,10394.0,23h 25m,Air India Banglore 1 stop BLR → AMD → DEL,flight
delhi,4544.0,3h 5m,Jet Airways Banglore non-stop BLR → DEL,flight
banglore,13067.0,21h 25m,Jet Airways Kolkata 1 stop CCU → DEL → BLR,flight
banglore,13059.0,14h 35m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
goa,17449.0,1 nights,"Alila Diwa Goa - Garden View Room with Full Board | Rating: ⭐⭐⭐⭐ 4.4/5 | Includes: Swimming Pool, Kids Club",hotels
hyderabad,39088.0,4 nights,"Taj Krishna - Standard Room with Room Only | Rating: ⭐⭐⭐⭐ 4.3/5 | Includes: Conference Rooms, Room Service, Garden",hotels
banglore,3847.0,2h 30m,SpiceJet Kolkata non-stop CCU → BLR,flight
manali,487.99,1h 30m,Natural Hot Water Springs & Bath,activity
cochin,8073.0,14h,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
banglore,6565.0,2h 45m,IndiGo Kolkata non-stop CCU → BLR,flight
jaipur,106780.0,7 nights,"Marriott Jaipur - Family Room with Room Only | Rating: ⭐⭐⭐⭐ 4.3/5 | Includes: Restaurant, Kids Club, Fitness Center, Bar",hotels
mumbai,1064.53,2h,Marine Drive Night Cycling with Refreshments,activity
cochin,12327.0,13h 15m,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
delhi,1458.33,2h 30m,Auto Rickshaw Tour of Old Delhi,activity
jaipur,79052.0,2 nights,"Rambagh Palace - Lake View Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.9/5 | Includes: Parking, Kids Club, Conference Rooms",hotels
cochin,16376.0,10h 20m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
rishikesh,1592.22,4h,Waterfall Trekking - Neer Garh Waterfall,activity
chennai,71266.0,3 nights,"Taj Coromandel - Superior Room with All Inclusive | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Fitness Center, Free WiFi",hotels
delhi,8016.0,3h 5m,Jet Airways Banglore non-stop BLR → DEL,flight
rishikesh,2750.55,3h,White Water Rafting (16km Shivpuri to Rishikesh),activity
goa,136214.0,3 nights,"W Goa - Presidential Suite with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Restaurant, Room Service, Swimming Pool, Spa",hotels
banglore,14388.0,7h 30m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
banglore,11222.0,26h 50m,Air India Kolkata 2 stops CCU → JAI → BOM → BLR,flight
banglore,12723.0,27h 5m,Air India Kolkata 2 stops CCU → IXR → DEL → BLR,flight
delhi,1926.29,4h,Qutub Minar & Humayun's Tomb Tour,activity
cochin,13377.0,8h,Multiple carriers Delhi 1 stop DEL → BOM → COK,flight
jaipur,1527.4,45m,Elephant Ride at Amer Fort with Photo Package,activity
new delhi,0.0,3h,IndiGo Banglore non-stop BLR → DEL,flight
kolkata,618.15,2h,College Street Book Market Exploration,activity
banglore,44352.0,2 nights,"ITC Gardenia - Standard Room with All Inclusive | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Room Service, Terrace, Free WiFi, Garden",hotels
delhi,91902.0,4 nights,"ITC Maurya - Lake View Room with Room Only | Rating: ⭐⭐⭐⭐⭐ 4.7/5 | Includes: Beach Access, Kids Club, Bar, Room Service",hotels
varanasi,492.82,1h 15m,Silk Saree Weaving Factory Visit,activity
banglore,5510.0,2h 30m,Air India Kolkata non-stop CCU → BLR,flight
cochin,0.0,22h 55m,Jet Airways Delhi 2 stops DEL → JAI → BOM → COK,flight
goa,67986.0,3 nights,"Taj Fort Aguada Resort - Lake View Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Business Center, Kids Club, Beach Access, Free WiFi",hotels
delhi,698.91,2h,Shopping Tour at Dilli Haat,activity
delhi,1682.55,3h,Old Delhi Food Walk - Chandni Chowk Special,activity
banglore,10539.0,26h 10m,Jet Airways Kolkata 1 stop CCU → DEL → BLR,flight
mumbai,2196.06,4h,Bollywood Studio Tour with Film Set Visit,activity
mumbai,1356.24,3h,Dharavi Slum Tour with Social Enterprise,activity
banglore,6218.0,5h 25m,IndiGo Kolkata 1 stop CCU → NAG → BLR,flight
agra,15833.0,1 nights,"ITC Mughal - Lake View Room with Full Board | Rating: ⭐⭐⭐⭐⭐ 4.6/5 | Includes: Room Service, Fitness Center",hotels
cochin,6540.0,18h 30m,Jet Airways Delhi 1 stop DEL → BOM → COK,flight
new delhi,14069.0,16h 55m,Air India Banglore 1 stop BLR → CCU → DEL,flight
manali,2252.78,2h,Skiing at Solang Valley with Equipment Rental,activity
kolkata,3597.0,2h 20m,IndiGo Chennai non-stop MAA → CCU,flight
kerala,681.66,2h,Kathakali Dance Performance with Makeup Demo,activity
banglore,9663.0,15h 10m,Jet Airways Kolkata 1 stop CCU → BOM → BLR,flight
